110113,北京市,市辖区,顺义区,,2,401597470,1167255189
110113001,北京市,市辖区,顺义区,胜利街道办事处,3,401235010,1166531820
110113002,北京市,市辖区,顺义区,光明街道办事处,3,401304060,1166638310
110113003,北京市,市辖区,顺义区,仁和地区办事处,3,401174772,1166534933
110113004,北京市,市辖区,顺义区,后沙峪地区办事处,3,401046989,1165439020
110113005,北京市,市辖区,顺义区,天竺地区办事处,3,400586740,1165764920
110113006,北京市,市辖区,顺义区,杨镇地区办事处,3,401534270,1168309320
110113007,北京市,市辖区,顺义区,牛栏山地区办事处,3,402107070,1166302480
110113008,北京市,市辖区,顺义区,南法信地区办事处,3,401189720,1166108890
110113009,北京市,市辖区,顺义区,马坡地区办事处,3,401706664,1166580422
110113010,北京市,市辖区,顺义区,石园街道办事处,3,401124590,1166601470
110113011,北京市,市辖区,顺义区,空港街道办事处,3,401012030,1165556990
110113012,北京市,市辖区,顺义区,双丰街道办事处,3,401676280,1166623800
110113013,北京市,市辖区,顺义区,旺泉街道办事处,3,401243250,1166417090
110113101,北京市,市辖区,顺义区,高丽营镇,3,401469325,1165510130
110113104,北京市,市辖区,顺义区,李桥镇,3,400601344,1166446430
110113105,北京市,市辖区,顺义区,李遂镇,3,400909165,1167572730
110113106,北京市,市辖区,顺义区,南彩镇,3,401340325,1167112160
110113108,北京市,市辖区,顺义区,北务镇,3,400701695,1168286330
110113109,北京市,市辖区,顺义区,大孙各庄镇,3,400871815,1169194960
110113110,北京市,市辖区,顺义区,张镇,3,401516355,1169511430
110113111,北京市,市辖区,顺义区,龙湾屯镇,3,402319615,1168578380
110113112,北京市,市辖区,顺义区,木林镇,3,402456934,1167808630
110113113,北京市,市辖区,顺义区,北小营镇,3,401998863,1167287140
110113115,北京市,市辖区,顺义区,北石槽镇,3,402504185,1165344410
110113116,北京市,市辖区,顺义区,赵全营镇,3,402139555,1166043580
110114,北京市,市辖区,昌平区,,2,402148130,1161751536
110114001,北京市,市辖区,昌平区,城北街道办事处,3,402163200,1162509800
110114002,北京市,市辖区,昌平区,南口地区办事处,3,402466740,1161350090
110114003,北京市,市辖区,昌平区,马池口地区办事处,3,401845260,1161668090
110114004,北京市,市辖区,昌平区,沙河地区办事处,3,401494145,1162901923
110114005,北京市,市辖区,昌平区,城南街道办事处,3,402125770,1162548190
110114006,北京市,市辖区,昌平区,回龙观地区办事处,3,400805783,1163467386
110114007,北京市,市辖区,昌平区,东小口地区办事处,3,400581022,1164087649
110114008,北京市,市辖区,昌平区,天通苑北街道办事处,3,400628547,1164275554
110114009,北京市,市辖区,昌平区,天通苑南街道办事处,3,400628547,1164275554
110114010,北京市,市辖区,昌平区,霍营街道办事处,3,400835160,1163662090
110114104,北京市,市辖区,昌平区,阳坊镇,3,401385535,1161393370
110114110,北京市,市辖区,昌平区,小汤山镇,3,401773244,1163999070
110114111,北京市,市辖区,昌平区,南邵镇,3,402077454,1162862500
110114112,北京市,市辖区,昌平区,崔村镇,3,402205123,1163530550
110114113,北京市,市辖区,昌平区,百善镇,3,401672394,1163203680
110114115,北京市,市辖区,昌平区,北七家镇,3,401179374,1164246190
110114116,北京市,市辖区,昌平区,兴寿镇,3,402144085,1164095500
110114118,北京市,市辖区,昌平区,流村镇,3,401826965,1160646580
110114119,北京市,市辖区,昌平区,十三陵镇,3,402726505,1162250740
110114120,北京市,市辖区,昌平区,延寿镇,3,402951154,1162511610
110115,北京市,市辖区,大兴区,,2,396373272,1164712740
110115001,北京市,市辖区,大兴区,兴丰街道办事处,3,397319038,1163419659
110115002,北京市,市辖区,大兴区,林校路街道办事处,3,397241370,1163322250
110115003,北京市,市辖区,大兴区,清源街道办事处,3,397518770,1163385360
110115004,北京市,市辖区,大兴区,亦庄地区办事处,3,398001878,1164817930
110115005,北京市,市辖区,大兴区,黄村地区办事处,3,397428800,1163403300
110115006,北京市,市辖区,大兴区,旧宫地区办事处,3,398050520,1164456870
110115007,北京市,市辖区,大兴区,西红门地区办事处,3,397882668,1163324539
110115008,北京市,市辖区,大兴区,瀛海地区办事处,3,397560954,1164522817
110115009,北京市,市辖区,大兴区,观音寺街道办事处,3,397425572,1163458375
110115010,北京市,市辖区,大兴区,天宫院街道办事处,3,397020393,1163275831
110115103,北京市,市辖区,大兴区,青云店镇,3,396855385,1165016200
110115104,北京市,市辖区,大兴区,采育镇,3,396523824,1166666400
110115105,北京市,市辖区,大兴区,安定镇,3,396176225,1164999290
110115106,北京市,市辖区,大兴区,礼贤镇,3,395569244,1164355810
110115107,北京市,市辖区,大兴区,榆垡镇,3,395213010,1163260570
110115108,北京市,市辖区,大兴区,庞各庄镇,3,396347504,1163242490
110115109,北京市,市辖区,大兴区,北臧村镇,3,396862754,1163026180
110115110,北京市,市辖区,大兴区,魏善庄镇,3,396314794,1164146750
110115111,北京市,市辖区,大兴区,长子营镇,3,396849674,1165960670
110115403,北京市,市辖区,大兴区,北京经济技术开发区,3,398039000,1165035100
110115404,北京市,市辖区,大兴区,中关村国家自主创新示范区大兴生物医药产业基地,3,396964890,1163190690
110115405,北京市,市辖区,大兴区,国家新媒体产业基地,3,397592659,1163477550
110116,北京市,市辖区,怀柔区,,2,406472458,1165853974
110116001,北京市,市辖区,怀柔区,泉河街道办事处,3,403212354,1166339550
110116002,北京市,市辖区,怀柔区,龙山街道办事处,3,403157025,1166374075
110116003,北京市,市辖区,怀柔区,怀柔地区办事处,3,402926829,1166349770
110116004,北京市,市辖区,怀柔区,雁栖地区办事处,3,402926829,1166349770
110116005,北京市,市辖区,怀柔区,庙城地区办事处,3,402926829,1166349770
110116102,北京市,市辖区,怀柔区,北房镇,3,403262924,1167028620
110116103,北京市,市辖区,怀柔区,杨宋镇,3,402916075,1166855820
110116105,北京市,市辖区,怀柔区,桥梓镇,3,402904965,1165740670
110116106,北京市,市辖区,怀柔区,怀北镇,3,403889515,1166893100
110116107,北京市,市辖区,怀柔区,汤河口镇,3,407370585,1166452780
110116108,北京市,市辖区,怀柔区,渤海镇,3,404153104,1164672070
110116109,北京市,市辖区,怀柔区,九渡河镇,3,403617964,1164698500
110116110,北京市,市辖区,怀柔区,琉璃庙镇,3,406280965,1166504270
110116111,北京市,市辖区,怀柔区,宝山镇,3,406947765,1165699200
110116211,北京市,市辖区,怀柔区,长哨营满族乡,3,407944935,1167490660
110116213,北京市,市辖区,怀柔区,喇叭沟门满族乡,3,409024604,1166219380
110116400,北京市,市辖区,怀柔区,北京雁栖经济开发区,3,403633370,1166662380
110117,北京市,市辖区,平谷区,,2,402037192,1171685771
110117001,北京市,市辖区,平谷区,滨河街道办事处,3,401351050,1171150930
110117002,北京市,市辖区,平谷区,兴谷街道办事处,3,401561463,1171188677
110117003,北京市,市辖区,平谷区,渔阳地区办事处,3,401399108,1171005746
110117004,北京市,市辖区,平谷区,峪口地区办事处,3,401838931,1170087758
110117005,北京市,市辖区,平谷区,马坊地区办事处,3,400810930,1170111340
110117006,北京市,市辖区,平谷区,金海湖地区办事处,3,401798560,1172666240
110117101,北京市,市辖区,平谷区,东高村镇,3,401031715,1171140850
110117102,北京市,市辖区,平谷区,山东庄镇,3,401881563,1171585610
